campaign_id,report_date,impressions,clicks,spend_zar
CMP0020,2026-01-13,1000,49,1254.27
CMP0022,2026-05-15,7162,112,1246.61
CMP0005,2026-03-16,19496,202,1731.61
CMP0006,2026-04-03,37607,391,2892.31
CMP0003,2026-05-21,5520,35,2989.72
CMP0031,2026-08-22,11455,130,1022.93
CMP0015,2026-03-01,29991,380,2548.23
CMP0022,2026-05-09,5109,84,874.52
CMP0031,2026-05-30,15324,149,1163.5
CMP0004,2026-04-28,619,35,831.53
CMP0001,2026-06-02,1462,35,750.51
CMP0031,2026-05-01,12981,176,1346.37
CMP0032,2025-12-13,3279,59,1039.24
CMP0014,2026-06-27,14071,117,814.23
CMP0008,2026-05-08,29713,309,2221.44
CMP0025,2026-01-08,24399,290,2511.94
CMP0030,2026-03-08,14095,138,1113.16
CMP0024,2025-11-17,6312,130,2845.52
CMP0007,2026-02-23,10443,133,1189.02
CMP0010,2026-03-29,1006,57,1846.34
CMP0031,2026-07-17,15847,203,1535.36
CMP0029,2026-01-18,6006,64,697.36
CMP0029,2026-06-12,9426,105,962.34
CMP0004,2026-08-21,1154,58,1039.96
CMP0003,2026-08-12,8502,46,2584.99
CMP0031,2026-05-15,18391,220,1606.62
CMP0013,2026-01-13,32922,403,3142.76
CMP0022,2026-08-25,7539,143,1334.64
CMP0025,2026-01-05,24485,262,2114.2
CMP0022,2026-05-16,6241,81,1029.98
CMP0018,2026-05-12,10576,51,2440.51
CMP0024,2025-11-25,8868,207,3374.1
CMP0014,2026-03-18,16454,156,1166.7
CMP0002,2026-05-13,3117,141,3197.95
CMP0024,2026-01-18,5853,129,2441.32
CMP0004,2026-06-29,963,52,1044.95
CMP0027,2026-04-17,7791,38,2431.13
CMP0024,2025-12-13,4162,96,2164.09
CMP0006,2026-02-17,40196,367,2908.4
CMP0026,2026-03-17,2791,47,674.3
CMP0025,2025-12-29,23083,266,2290.47
CMP0029,2026-03-26,5472,78,1056.26
CMP0008,2026-04-02,35319,379,2659.03
CMP0019,2025-12-19,29726,291,2211.69
CMP0026,2026-04-04,1986,37,561.27
CMP0003,2026-07-27,7988,45,2651.68
CMP0018,2026-07-02,7434,53,2273.23
CMP0010,2026-04-11,1309,59,1660.8
CMP0002,2026-05-12,4056,137,2979.13
CMP0003,2026-05-29,5696,37,2477.27
CMP0024,2026-02-12,7207,141,2764.27
CMP0001,2026-03-19,2096,42,696.64
CMP0032,2025-12-14,2852,65,1175.07
CMP0030,2026-04-21,17603,191,1663.16
CMP0026,2026-06-03,1940,44,785.73
CMP0023,2026-03-30,641,30,804.01
CMP0024,2025-12-20,5526,126,2159.98
CMP0029,2026-06-07,4964,61,671.39
CMP0012,2026-03-20,1977,89,1260.1
CMP0002,2026-04-30,3094,142,3290.61
CMP0022,2026-07-13,7234,119,1307.66
CMP0010,2026-05-09,1186,63,1661.75
CMP0012,2026-01-25,1391,50,785.81
CMP0027,2026-01-19,5439,39,2462.89
CMP0030,2026-02-12,13980,199,1791.22
CMP0020,2025-10-08,1210,65,1353.43
CMP0006,2026-03-13,56805,462,3359.14
CMP0026,2026-06-25,2499,47,681.57
CMP0001,2026-07-08,1791,40,752.12
CMP0033,2026-06-04,6680,112,1496.19
CMP0002,2026-05-25,2868,133,3057.33
CMP0029,2026-02-09,9199,104,922.9
CMP0029,2026-05-07,7883,88,1019.01
CMP0020,2026-01-19,1629,68,1273.85
CMP0006,2026-02-16,42087,344,2764.99
CMP0014,2026-03-05,19742,163,1141.38
CMP0024,2026-02-13,6754,160,3174.4
CMP0021,2026-04-05,3894,19,893.42
CMP0005,2026-03-20,20781,202,1712.35
CMP0032,2026-02-02,4056,84,1624.0
CMP0018,2026-05-02,10010,50,2008.26
CMP0033,2026-05-16,4455,80,1075.83
CMP0013,2026-01-20,28494,330,2844.47
CMP0011,2026-05-19,1707,79,1317.32
CMP0022,2026-07-24,5373,96,1177.35
CMP0014,2026-06-16,15926,137,1156.95
CMP0006,2026-03-21,37796,342,2463.61
CMP0013,2026-02-08,19033,245,2141.47
CMP0028,2026-07-08,2653,107,3213.74
CMP0022,2026-08-04,7622,112,1398.18
CMP0028,2026-04-26,1494,88,2319.67
CMP0022,2026-08-30,5684,81,904.79
CMP0026,2026-05-18,2107,45,712.64
CMP0029,2026-04-19,7569,81,666.03
CMP0028,2026-04-02,2041,118,2905.51
CMP0004,2026-08-04,747,40,944.49
CMP0021,2026-04-19,3261,20,943.65
CMP0001,2026-07-07,2514,53,804.44
CMP0024,2026-04-06,9464,158,3165.33
CMP0024,2026-01-04,7294,118,2355.3
CMP0023,2025-11-30,699,23,580.7
CMP0011,2025-12-30,2078,79,1472.73
CMP0003,2026-05-20,5300,32,2622.88
CMP0030,2026-01-05,14474,181,1671.76
CMP0025,2026-02-06,27098,325,2551.72
CMP0029,2026-04-08,7754,102,1045.71
CMP0014,2026-05-17,12212,104,853.08
CMP0001,2026-04-26,1987,32,581.6
CMP0020,2025-11-04,876,50,1225.6
CMP0015,2026-05-16,28424,296,2172.13
CMP0016,2025-12-21,2755,89,1366.62
CMP0027,2026-01-18,4393,22,1654.38
CMP0012,2026-02-28,1577,53,964.36
CMP0023,2025-12-25,1290,47,783.12
CMP0021,2026-06-18,6952,38,1438.56
CMP0026,2026-05-03,1507,36,531.81
CMP0016,2026-03-01,3158,103,1301.6
CMP0014,2026-04-11,11356,112,901.67
CMP0012,2025-12-10,1727,77,1064.66
CMP0016,2026-03-23,3147,131,2190.87
CMP0009,2026-02-26,30239,292,1933.76
CMP0020,2026-01-11,1019,41,888.14
CMP0030,2026-06-05,10343,147,1472.46
CMP0031,2026-08-21,16496,175,1413.18
CMP0005,2026-03-06,24839,213,1633.77
CMP0024,2025-11-09,5562,117,2011.8
CMP0026,2026-06-17,2108,50,711.52
CMP0008,2026-04-26,27252,290,1974.93
CMP0023,2026-03-15,692,30,614.18
CMP0032,2026-03-11,3763,86,1567.2
CMP0029,2026-01-18,6006,64,697.36
CMP0017,2026-03-22,9665,181,2227.67
CMP0026,2026-05-16,1924,45,585.3
CMP0024,2025-11-16,8267,139,2189.94
CMP0010,2026-04-05,1044,61,1518.27
CMP0005,2026-03-26,19113,191,1543.3
CMP0008,2026-06-06,32018,248,1754.07
CMP0018,2026-05-03,7011,38,2003.48
CMP0006,2026-02-19,43900,473,3443.22
CMP0030,2026-06-14,9133,117,1139.63
CMP0022,2026-04-27,6016,111,1395.32
CMP0031,2026-05-06,16982,194,1607.18
CMP0008,2026-07-01,32372,346,2142.62
CMP0013,2026-02-23,29776,303,2574.27
CMP0013,2026-01-07,28345,379,3065.43
CMP0001,2026-06-27,1704,29,509.16
CMP0030,2026-05-16,10855,156,1339.04
CMP0001,2026-05-04,1911,45,809.34
CMP0005,2026-05-13,16275,173,1587.2
CMP0031,2026-07-10,15745,200,1563.42
CMP0026,2026-05-29,1706,37,749.81
CMP0001,2026-05-07,2000,38,677.75
CMP0006,2026-03-29,34974,286,2128.4
CMP0032,2026-03-08,3173,71,1230.31
CMP0011,2026-03-29,1379,62,1113.1
CMP0029,2026-04-02,8169,103,986.38
CMP0018,2026-03-15,7517,49,2001.4
CMP0012,2025-12-16,2262,75,1233.71
CMP0018,2026-02-14,5156,35,2019.52
CMP0012,2025-11-14,2722,98,1279.1
CMP0029,2026-02-10,6223,88,1007.83
CMP0025,2025-11-13,25247,274,2083.05
CMP0008,2026-04-10,46597,370,2346.09
CMP0007,2026-01-07,7772,108,1158.13
CMP0028,2026-07-19,1519,89,2302.02
CMP0009,2026-01-25,16529,221,1326.8
CMP0018,2026-02-26,9089,54,2485.71
CMP0009,2025-12-17,16371,221,1672.62
CMP0001,2026-04-28,1750,33,666.44
CMP0017,2026-04-20,14834,240,2589.85
CMP0030,2026-04-15,18638,197,1823.41
CMP0032,2025-11-17,4016,79,1738.23
CMP0026,2026-06-07,1356,29,570.81
CMP0012,2026-02-21,1837,70,950.47
CMP0013,2026-03-01,20305,274,2335.99
CMP0012,2026-02-10,2043,77,1275.14
CMP0028,2026-03-30,2468,133,2811.31
CMP0027,2026-03-07,3182,19,1843.27
CMP0015,2026-03-19,44026,465,3381.3
CMP0024,2025-12-30,8376,164,3076.15
CMP0015,2026-02-28,22054,289,2140.97
CMP0022,2026-06-26,6279,98,1262.13
CMP0031,2026-04-25,13305,174,1245.08
CMP0027,2026-03-11,3560,25,1955.81
CMP0025,2025-12-05,19928,259,2007.57
CMP0022,2026-07-06,7647,103,1375.83
CMP0022,2026-07-12,5166,90,998.72
CMP0023,2026-01-24,787,28,649.23
CMP0014,2026-06-14,8822,100,792.7
CMP0029,2026-02-05,6821,90,895.26
CMP0021,2026-03-27,4529,27,1350.1
CMP0012,2026-01-10,1251,45,783.27
CMP0012,2026-02-16,1909,89,1082.65
CMP0003,2026-06-10,6815,36,2876.53
CMP0020,2025-10-17,1319,77,1472.32
CMP0026,2026-04-13,2134,44,738.83
CMP0019,2025-11-26,28411,281,2046.03
CMP0021,2026-06-02,3552,25,1343.35
CMP0009,2025-12-24,23135,268,1728.83
CMP0026,2026-06-09,2268,45,813.97
CMP0017,2026-04-23,10528,242,2622.16
CMP0011,2026-02-16,2286,83,1486.34
CMP0017,2026-01-07,13406,293,3028.61
CMP0011,2026-03-07,1116,44,908.25
CMP0022,2026-05-11,5802,104,1185.27
CMP0003,2026-08-30,5078,30,2202.33
CMP0003,2026-04-20,6707,33,2683.74
CMP0008,2026-06-16,31223,342,2367.19
CMP0018,2026-06-09,7278,47,2380.75
CMP0017,2026-01-27,15930,270,3078.36
CMP0014,2026-02-25,14128,117,997.62
CMP0008,2026-02-08,26250,241,1664.47
CMP0028,2026-04-14,1414,71,2592.52
CMP0029,2026-03-18,7632,94,886.93
CMP0029,2026-04-13,6603,88,1089.04
CMP0002,2026-05-31,2646,107,2184.72
CMP0033,2026-03-25,4699,101,1387.4
CMP0012,2025-11-28,2133,95,1196.44
CMP0008,2026-02-15,25491,291,1950.11
CMP0024,2026-02-07,5996,124,2314.99
CMP0025,2025-12-04,28435,282,2065.07
CMP0022,2026-07-29,8016,106,1304.7
CMP0008,2026-03-12,32106,318,2221.92
CMP0004,2026-06-26,865,38,927.89
CMP0014,2026-06-17,16383,128,1104.91
CMP0017,2026-03-18,12416,236,2789.58
CMP0003,2026-06-04,9279,45,3006.77
CMP0009,2026-01-31,15045,159,1297.95
CMP0017,2026-05-23,11059,217,2014.18
CMP0019,2026-02-24,19708,257,1971.38
CMP0029,2026-03-22,6954,89,812.72
CMP0017,2026-02-20,11006,264,2931.31
CMP0016,2026-01-12,2902,127,2044.91
CMP0019,2026-02-13,23329,247,2034.6
CMP0033,2026-06-18,5955,116,1501.22
CMP0014,2026-05-29,17470,148,1174.36
CMP0016,2025-12-27,3333,112,1443.62
CMP0022,2026-08-23,4929,87,1003.05
CMP0022,2026-05-07,8003,118,1372.15
CMP0022,2026-07-19,4827,91,961.12
CMP0018,2026-02-27,12924,67,2551.24
CMP0004,2026-04-25,832,40,736.63
CMP0032,2025-12-12,5840,101,1637.95
CMP0022,2026-05-06,5996,83,1112.98
CMP0028,2026-03-21,1917,90,2148.22
CMP0019,2026-02-26,22491,283,2146.62
CMP0024,2026-03-07,6975,124,2086.43
CMP0031,2026-04-03,18270,223,1603.66
CMP0027,2026-01-22,5128,29,2105.04
CMP0025,2025-12-08,18976,246,2118.34
CMP0015,2026-05-14,46666,455,3400.64
CMP0015,2026-03-25,47147,459,3499.74
CMP0027,2026-03-22,3557,18,1470.98
CMP0010,2026-05-29,2163,103,2193.74
CMP0031,2026-08-11,13688,186,1498.65
CMP0020,2025-12-11,884,42,1173.79
CMP0011,2026-04-08,1607,67,1451.04
CMP0010,2026-04-08,2277,98,2490.92
CMP0008,2026-03-09,29963,339,2507.57
CMP0010,2026-04-24,1677,90,2187.57
CMP0005,2026-02-25,16818,181,1716.19
CMP0001,2026-05-18,3100,54,776.2
CMP0005,2026-04-06,21338,222,1602.63
CMP0023,2026-04-15,1166,42,829.32
CMP0008,2026-05-01,31497,338,2378.62
CMP0001,2026-05-05,2395,41,709.13
CMP0022,2026-06-22,6122,113,1386.85
CMP0007,2026-03-03,9448,133,1256.95
CMP0017,2026-02-19,15208,268,2925.19
CMP0002,2026-05-15,3444,123,2887.0
CMP0024,2025-12-26,8199,149,2974.18
CMP0008,2026-02-13,34011,337,2275.85
CMP0010,2026-06-03,1853,94,2341.81
CMP0008,2026-02-09,31610,340,2378.51
CMP0024,2026-03-25,6345,139,3016.57
CMP0027,2026-02-02,5557,36,2365.09
CMP0015,2026-02-24,44369,457,3203.56
CMP0013,2026-03-10,25326,321,2876.36
CMP0001,2026-02-08,1728,36,476.91
CMP0031,2026-05-08,13554,154,1321.13
CMP0029,2026-02-25,6987,85,872.26
CMP0023,2026-01-30,1215,40,808.92
CMP0001,2026-02-21,1681,28,504.1
CMP0015,2026-06-12,35649,398,2941.7
CMP0021,2026-06-04,5545,30,1413.25
CMP0017,2026-05-12,10597,246,2851.84
CMP0006,2026-03-06,44087,370,2814.77
CMP0011,2025-12-19,1509,72,1516.72
CMP0033,2026-06-19,5969,102,1587.11
CMP0003,2026-03-19,7039,44,2878.9
CMP0014,2026-05-23,10974,116,794.05
CMP0012,2026-02-24,2293,75,1258.28
CMP0030,2026-06-24,12768,154,1512.24
CMP0019,2026-01-07,21340,265,1891.25
CMP0014,2026-03-23,12907,146,1183.5
CMP0013,2026-01-30,26524,340,2898.31
CMP0014,2026-02-24,11995,112,1063.64
CMP0004,2026-07-20,1024,45,825.03
CMP0029,2026-02-19,9272,94,925.72
CMP0026,2026-07-19,1978,44,595.02
CMP0013,2026-02-27,22558,318,2552.12
CMP0026,2026-07-09,2134,48,690.11
CMP0019,2026-01-28,27469,282,2116.83
CMP0029,2026-03-02,9444,102,977.29
CMP0029,2026-02-16,10639,106,1075.07
CMP0027,2026-05-07,6897,44,2102.0
CMP0006,2026-01-17,33509,276,2116.09
CMP0031,2026-04-21,16241,189,1606.88
CMP0031,2026-07-31,14222,178,1392.42
CMP0008,2026-07-12,26437,242,1736.34
CMP0027,2026-03-31,7487,51,2355.26
CMP0009,2025-12-15,21626,253,1851.11
CMP0032,2026-02-06,4384,83,1473.88
CMP0008,2026-03-01,29565,282,1740.5
CMP0005,2026-01-10,12067,120,1198.55
CMP0012,2026-01-04,842,33,819.03
CMP0033,2026-06-17,6253,131,1617.44
CMP0019,2026-02-06,26597,262,1827.13
CMP0003,2026-07-03,6534,45,3007.34
CMP0029,2026-01-14,8421,101,1054.86
CMP0015,2026-05-21,42426,426,3315.8
CMP0030,2026-03-01,8172,117,1104.07
CMP0012,2026-02-26,2936,115,1301.23
CMP0006,2026-03-03,42782,427,3333.9
CMP0024,2026-03-28,5573,126,2241.79
CMP0029,2026-02-28,6441,87,789.96
CMP0001,2026-02-14,1186,22,580.7
CMP0016,2026-01-27,3653,141,2116.88
CMP0001,2026-07-29,1581,37,645.64
CMP0019,2026-02-10,20326,262,1964.26
CMP0029,2025-12-30,7990,96,932.89
CMP0020,2025-11-13,1427,59,1300.67
CMP0027,2026-01-02,4786,33,2287.43
CMP0028,2026-03-26,1998,92,2700.79
CMP0025,2025-12-20,16687,172,1508.39
CMP0013,2026-03-05,24678,304,2941.82
CMP0017,2026-04-01,10718,242,2554.93
CMP0003,2026-07-17,6339,32,2623.67
CMP0026,2026-03-29,1808,29,510.25
CMP0021,2026-04-16,5124,32,1231.7
CMP0030,2026-05-27,17352,177,1753.16
CMP0027,2026-03-01,5750,31,1783.94
CMP0016,2026-02-17,2869,131,2055.2
CMP0020,2026-01-07,931,49,1217.81
CMP0026,2026-05-08,1941,40,675.11
CMP0009,2026-03-09,20909,286,2050.33
CMP0008,2026-04-18,23711,213,1704.36
CMP0027,2026-02-20,5565,31,2144.86
CMP0028,2026-03-03,2156,87,2550.41
CMP0016,2026-02-20,2341,106,1718.32
CMP0029,2026-05-04,6955,95,1021.99
CMP0003,2026-03-28,3834,27,1935.06
CMP0016,2025-12-26,3833,154,2169.26
CMP0003,2026-03-24,7725,45,2655.81
CMP0008,2026-01-16,40435,397,2675.82
CMP0018,2026-03-02,7724,51,2583.74
CMP0017,2026-05-11,11306,236,3007.23
CMP0003,2026-04-18,5038,30,2233.59
CMP0022,2026-08-03,7460,99,1124.82
CMP0016,2026-04-05,3360,118,1564.35
CMP0032,2026-02-20,4517,87,1409.49
CMP0013,2026-02-21,16339,231,2080.18
CMP0030,2026-02-05,16057,160,1490.21
CMP0030,2026-06-01,16186,173,1634.75
CMP0023,2026-02-25,1253,41,705.63
CMP0021,2026-05-03,2987,21,916.55
CMP0003,2026-04-16,4055,27,2604.88
CMP0024,2025-11-23,5165,122,2391.26
CMP0017,2026-03-23,11845,269,3243.69
CMP0005,2026-01-26,16358,181,1530.27
CMP0007,2026-01-04,5032,67,794.74
CMP0029,2025-12-27,5138,67,721.77
CMP0014,2026-03-02,14727,155,1082.21
CMP0029,2026-03-03,8131,108,937.64
CMP0008,2026-07-21,35758,386,2537.47
CMP0010,2026-04-01,2113,96,2404.32
CMP0014,2026-07-01,15995,135,1040.97
CMP0015,2026-02-10,36549,426,3122.58
CMP0019,2026-03-18,24278,264,2215.57
CMP0029,2026-03-01,5974,73,723.94
CMP0014,2026-02-02,20811,161,1241.04
CMP0030,2026-03-17,12777,162,1686.98
CMP0032,2026-02-14,3197,72,1079.28
CMP0029,2026-03-14,6645,85,658.65
CMP0002,2026-05-10,2563,101,2098.2
CMP0025,2026-02-08,17830,251,1883.26
CMP0021,2026-04-03,5551,27,1380.18
CMP0029,2026-06-03,6390,81,902.04
CMP0014,2026-02-19,12697,145,1130.6
CMP0001,2026-08-04,1634,35,640.49
CMP0012,2025-11-08,1918,65,917.87
CMP0001,2026-03-24,2388,42,752.87
CMP0033,2026-06-25,5083,5092,1583.25
CMP0032,2026-03-03,7070,120,1763.24
CMP0001,2026-05-20,3234,59,786.65
CMP0004,2026-05-04,1117,62,1036.83
CMP0015,2026-05-27,36463,422,3470.13
CMP0005,2026-06-26,16568,180,1550.6
CMP0017,2026-05-18,11152,236,2976.41
CMP0018,2026-04-23,5902,33,2750.27
CMP0030,2026-01-20,17141,178,1780.12
CMP0001,2026-07-22,2184,48,661.01
CMP0008,2026-04-13,31788,346,2244.94
CMP0025,2025-11-20,22682,260,2170.82
CMP0017,2026-02-17,14530,270,3191.03
CMP0002,2026-04-04,2815,99,2146.3
CMP0032,2026-03-12,4824,85,1516.16
CMP0028,2026-04-28,2642,132,3076.36
CMP0005,2026-04-08,18058,178,1561.92
CMP0023,2026-02-21,1225,43,655.99
CMP0030,2026-02-04,10647,145,1484.22
CMP0028,2026-02-27,2338,104,2679.71
CMP0021,2026-07-23,4739,26,1239.23
CMP0003,2026-07-10,6073,37,2670.49
CMP0005,2026-01-17,13960,144,1087.33
CMP0028,2026-02-14,2002,94,2367.59
CMP0022,2026-07-17,5946,110,1238.51
CMP0032,2026-02-05,2891,68,1459.99
CMP0026,2026-07-22,2418,47,775.61
CMP0009,2026-02-07,19071,200,1428.95
CMP0030,2026-01-30,10519,148,1444.85
CMP0008,2026-03-16,28740,323,2489.49
CMP0025,2025-12-25,19770,278,2060.18
CMP0027,2026-04-19,3892,25,1569.26
CMP0027,2026-04-30,7292,40,2160.63
CMP0014,2026-06-23,12668,136,1238.8
CMP0018,2026-04-01,8812,52,2614.17
CMP0014,2026-06-28,11108,114,948.91
CMP0016,2026-02-15,3271,111,1367.31
CMP0031,2026-07-09,13494,163,1389.83
CMP0031,2026-06-06,10821,138,1178.14
CMP0033,2026-07-03,5479,121,1623.23
CMP0007,2025-12-29,8587,106,1181.37
CMP0032,2025-11-30,3440,59,1040.75
CMP0017,2026-02-24,14984,246,3025.02
CMP0003,2026-06-16,5252,37,2912.57
CMP0006,2026-02-07,30201,331,2589.35
CMP0001,2026-03-22,1744,32,550.56
CMP0027,2026-05-13,5027,33,2190.66
CMP0032,2025-12-09,3604,78,1566.82
CMP0029,2026-05-11,7386,84,863.9
CMP0011,2026-05-07,1477,67,1428.01
CMP0015,2026-02-27,29547,415,3030.54
CMP0024,2026-02-19,8825,142,2753.5
CMP0001,2026-03-08,1774,30,590.62
CMP0006,2026-02-10,56272,484,3354.42
CMP0032,2026-02-26,4811,84,1430.15
CMP0020,2026-01-10,708,41,1048.1
CMP0008,2026-02-02,37119,317,2399.88
CMP0019,2025-11-18,29170,317,2296.2
CMP0014,2026-01-24,9622,95,948.5
CMP0010,2026-05-12,2251,95,2322.51
CMP0001,2026-05-06,2141,48,765.48
CMP0022,2026-06-03,7240,110,1410.19
CMP0021,2026-08-27,5365,26,1459.41
CMP0006,2026-01-18,35783,301,2122.62
CMP0023,2026-01-05,1096,37,732.67
CMP0019,2026-01-01,16982,235,1832.18
CMP0014,2026-03-08,10997,116,832.22
CMP0003,2026-03-16,8450,52,2783.89
CMP0010,2026-04-13,2191,103,2531.12
CMP0009,2026-02-13,23050,261,2061.54
CMP0006,2026-01-26,57095,457,3337.02
CMP0003,2026-05-10,6492,34,1918.59
CMP0031,2026-06-20,9743,137,992.41
CMP0029,2026-05-25,9488,95,933.51
CMP0023,2026-01-14,988,39,832.0
CMP0030,2026-06-23,15324,203,1758.9
CMP0009,2026-02-28,14724,188,1403.05
CMP0029,2026-01-09,10893,105,1001.5
CMP0011,2026-02-06,2056,90,1482.62
CMP0028,2026-04-10,1876,110,2807.8
CMP0024,2025-12-02,7968,171,3350.0
CMP0027,2025-12-29,6245,35,1964.46
CMP0018,2026-03-22,6254,41,1812.64
CMP0022,2026-06-23,5650,108,1320.52
CMP0003,2026-07-28,6984,48,2928.76
CMP0011,2026-05-24,1054,43,989.76
CMP0008,2026-07-13,39476,323,2170.12
CMP0024,2026-04-04,8516,142,2394.1
CMP0021,2026-08-12,5167,35,1440.69
CMP0032,2025-11-03,3947,82,1379.62
CMP0031,2026-08-14,16358,197,1484.54
CMP0027,2026-05-18,4335,24,2152.69
CMP0020,2025-11-27,1293,54,1187.99
CMP0025,2025-11-25,24021,279,2378.17
CMP0011,2026-03-01,1606,64,1136.79
CMP0008,2026-01-21,27544,317,2143.02
CMP0031,2026-04-02,15191,211,1671.02
CMP0020,2025-10-25,864,50,940.51
CMP0004,2026-08-06,1246,58,900.88
CMP0010,2026-04-14,1520,76,2202.4
CMP0030,2026-06-15,13387,187,1689.55
